respondentid,choice1.,choice2.,choice3.,choice4.,choice5.,choice6.,choice7.,choice8,countyresident,countyland,scenicconcern,scenicmoderate,scenicmajor,nutrientconcern,nutrientmoderate,nutrientmajor,habitatconcern,habitatmoderate,habitatmajor,sedimentconcern,sedimentmoderate,sedimentmajor,recreationconcern,recreationmoderate,recreationmajor,valknowconservation,valundueblame,valwaterimportant,vallandregulate,valwaterproblem,valpaymentimportant,valtogether,valstaff,valsteward,valinfluence,pollutionobs,familiar25,otherswetland,otherscovercrop,othersnm,pastcrp,pastfcp,pastmci,pastoneseason,pastlongterm,pastgcdt,pastgcsv,nowcrp,noweqip,nowfcsv,nowcsp,practicegd,practicemintill,practicerb,practicerp,obssediment,obsnutrients,obsodor,obstrash,obslackfish,obsunsafeswim,obscolor,obsunsafedrink,opwetlandfamiliar,opwetlandcostr,opwetlandcontrol,opwetlandequipment,opwetlandcostm,opwetlandhabitat,opwetlandsoil,opcovercropfamiliar,opcovercroprp,opcovercroptimep,opcovercroptimeh,opcovercroprs,opcovercropis,opcovercropln,opnmfamiliar,opnmrs,opnmrl,opnmis,opnmrf,opnmcost,opwetlandopen,opwetlandrestored,opcovercropopen,opcovercropplant,opnmopen,acfish,acswim,acexplore,ackayak,achunt,achike,acbike,acpicnic,achorseride,acgooffroading,sptlandowners,sptfarmmanager,sptrenters,sptgovstaff,sptmrbboard,infonrcs,infofsa,infoces,infomedial,infospecialists,infosfdealer,infomdealer,infoneighborfriends,infoscdc,infovai,infoprivateconsultants,infonpo,infomedian,preferfielddemo,preferinternet,prefercountymeeting,prefertelevision,prefermagazines,preferradio,preferprinted,prefervisual,preferonfarmconsul,prefertradeshows,gender,age,education,income,incomefromfarming,landarea,majorityland,primaryrotation,work2017,COM,GCON,SMET,ETHIC,NCOM,ADV,AgResp,WATER,AgVal,LoSte,LoResp,NM_DIS,WLD_DIS,CC_DIS,OPEN,FAMIL,WLD_ADV,CC_ADV,NM_ADV
6925351988,C,C,C,C,C,V,V,C,Redwood,Redwood,3,3,2,2,2,2,3,2,2,3,2,1,2,2,5,4,5,4,2,4,2,4,4,4,3,2,2,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,3,3,3,4,3,4,2,3,3,3,3,3,3,2,3,4,4,3,4,3,1,3,1,2,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,Male,50-70,Some college but no 4-year degree,"$500,000 to $999,999",75%-100%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.",Other (please specify),Full-time farm work on land owned by me or rented from others,-0.330993068,0.444012995,-0.719365489,-0.266101711,0.006232837,0.0083166,-0.198895249,-0.047162152,-0.016356025,0.013531649,-0.112072749,1.048801491,-0.136950153,0.046387118,-0.540241694,0.101563249,-0.598481215,-0.493553275,-0.445850738
6925276018,V,V,C,V,V,V,V,C,Stevens,Stevens,3,3,3,4,4,4,3,3,3,4,4,3,3,3,3,3,4,5,1,4,5,5,5,4,3,1,4,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,4,2,4,2,2,3,4,4,2,3,2,4,4,3,3,3,3,3,4,3,1,2,1,2,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,Male,50-70,Some college but no 4-year degree,"$500,000 to $999,999",75%-100%,"1,000 acres or more","Yes, and I am in charge of a day to day farm operation.",Other (please specify),Full-time farm work on land owned by me or rented from others,0.291174302,0.416214168,0.772549385,0.217396332,0.208168674,0.022951065,0.265345889,0.087263388,0.839725028,0.036381277,0.072796818,0.290811812,-0.929406965,-0.454992524,-0.601674849,0.260121517,0.313984812,0.171604327,0.015714088
6925148928,,,,,,,,,Hennepin,,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,I do not own any land,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6925117930,C,V,C,C,C,C,V,C,Renville,,2,1,1,1,NA,1,NA,2,1,NA,NA,NA,2,2,NA,4,5,3,1,1,4,3,1,4,4,2,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,5,5,5,5,5,1,1,2,2,3,3,4,3,3,4,3,3,4,3,3,2,2,1,3,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,50%-75%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,NA,NA,NA,NA,NA,NA,-0.244026763,-0.374640396,-1.486067898,-0.106423217,-0.112078701,0.176351907,1.594964314,-0.0010702,-0.047248365,0.50121206,-1.877699036,-0.416366525,-0.180283547
6925112112,C,C,C,C,C,C,C,C,Chippewa,Chippewa,1,2,1,2,2,2,1,1,1,2,2,2,1,1,1,5,5,5,1,3,1,4,3,5,1,2,3,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,5,5,5,5,5,1,1,5,1,5,5,3,1,1,5,5,5,3,3,5,2,3,2,1,2,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Male,30-50,"B.A., B.S., or equivalent","$1,000,000 and over",75%-100%,"1,000 acres or more","Yes, and I am in charge of a day to day farm operation.",Other (please specify),Full-time farm work on land owned by me or rented from others,-1.603091013,0.448742307,-0.993105138,-1.410183611,0.186419026,0.022886422,-0.228505269,-0.20928009,-0.236314172,0.735196514,-0.112030264,1.967252665,1.806327352,0.979708577,-0.011869434,0.592162557,-2.188163303,-1.496874764,-1.107699668
6925090735,V,C,V,C,V,V,C,C,Cottonwood,Cottonwood,4,5,4,4,4,3,4,5,3,4,5,3,3,3,4,5,1,5,4,4,4,4,4,4,2,2,3,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,3,3,2,2,3,5,5,5,1,2,1,5,5,4,4,1,2,3,4,2,1,3,1,2,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,Male,50-70,"B.A., B.S., or equivalent","$250,000 - $499,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean(All No-till),Full-time farm work on land owned by me or rented from others,0.950197905,0.439488608,0.965644097,1.241578226,0.148205391,0.018026812,0.108368744,0.147123069,0.238068401,0.141638634,0.072781892,-0.99565705,-0.849273145,-1.111963427,-0.552718166,0.061207341,1.112372984,0.924325795,0.548300606
6925029626,V,V,V,C,V,C,V,V,Le Sueur,Le Sueur,3,4,4,3,3,3,3,2,2,3,2,2,2,3,2,4,4,4,4,4,3,4,4,4,3,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,3,2,3,2,4,4,3,2,4,2,4,4,4,2,3,3,4,4,3,1,1,1,3,2,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Male,Over 70,"B.A., B.S., or equivalent","$1 -$24,999",0,1 to 100 acres,"No, majority of my land is not currently used for crop production.",Conservation Reserve Program (CRP),Retired,-0.360465159,0.442571017,-0.226649346,0.510219016,-0.068401201,-0.016391514,0.259904513,0.090193059,0.096593822,-0.141418406,0.072812683,0.287857081,-0.920800505,-0.330728272,-0.35436154,0.079553233,0.724164232,0.279666021,0.280184246
6924889661,V,V,C,V,V,V,V,C,Chippewa,Chippewa,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,2,4,4,4,4,1,3,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,3,2,2,2,2,4,4,3,3,3,3,4,4,3,3,2,2,4,2,3,1,2,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Male,50-70,Some college but no 4-year degree,"$250,000 - $499,999",75%-100%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,1.127320229,0.438938412,1.094085654,1.114701603,0.085502565,-0.010602663,-0.167035918,0.109081671,0.075752161,-0.203053813,-0.112075678,-0.501189084,-1.251740905,-0.089612881,-0.505694943,0.109353959,0.595901075,0.044138371,0.137502041
6924789209,C,V,V,C,C,V,V,V,Renville,Renville,2,2,2,2,2,1,1,2,1,2,1,1,2,2,1,4,4,4,2,2,4,3,4,4,3,2,2,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,3,3,3,3,2,4,3,2,3,3,4,3,3,2,3,3,3,4,3,2,3,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,Male,50-70,"B.A., B.S., or equivalent","$100,000 - $249,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,-1.21695037,0.447078264,-1.320539371,-0.910155415,0.044372801,0.020343769,-0.210251658,-0.17396475,-0.480744702,-0.068948132,-0.112076508,0.291546014,-0.345373676,-0.119296959,-0.229205354,-0.070894875,-0.133432784,-0.163305983,-0.169274602
6924648234,,,,,,,,,Swift,Swift,3,3,3,3,3,3,2,2,2,3,2,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,-0.329781645,0.442014279,-0.250700638,0.034401722,-0.058709278,-0.00668592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6924604682,C,V,V,C,V,V,V,C,Martin,Martin,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,4,5,4,NA,5,5,3,1,1,1,5,5,5,4,1,1,5,5,1,1,3,1,3,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Male,Over 70,Graduate degree,"$1 -$24,999",25%-50%,1 to 100 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Corn/Bean (All conventional till),Retired,2.097947781,0.432928318,2.036849517,2.033798856,-0.023323477,-0.014646055,0.273718769,0.305820483,1.019554772,0.592965311,0.072865577,NA,NA,NA,NA,NA,NA,NA,NA
6924597547,V,V,C,C,C,C,V,C,Redwood,Redwood,1,2,2,1,1,1,2,2,2,2,2,2,1,1,1,4,5,4,2,1,3,4,4,4,2,2,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,3,4,4,4,4,2,4,2,3,5,4,4,4,3,3,4,4,3,2,4,2,3,1,3,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Male,50-70,Some college but no 4-year degree,"$500,000 to $999,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,-1.19228323,0.444586821,-1.218708114,-1.061175239,-0.144721635,-0.012978042,-0.141535269,-0.266241419,-0.121628235,0.121966752,0.072736887,1.154131887,0.687634473,0.626547526,-0.13020381,0.038744064,-0.356852965,-0.170165365,-0.304697276
6924548198,C,V,V,V,V,V,C,V,Le Sueur,Le Sueur,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,3,1,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,5,5,1,1,1,5,5,5,5,1,1,5,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,Female,30-50,"B.A., B.S., or equivalent","$1 -$24,999",50%-75%,1 to 100 acres,"No, majority of my land is not currently used for crop production.",Other (please specify),Part-time farm work on land owned by me or rented from others,1.990379931,0.443217529,1.98223282,0.802877467,0.675532724,0.04244238,0.298483204,0.347256496,1.052958792,0.388064684,0.072852193,-1.582737716,-2.392280733,-1.315577358,-0.52067844,0.33794983,1.684517556,1.081734989,1.095304022
6924513479,C,C,V,C,C,C,C,C,Jackson,Jackson,2,2,2,3,4,4,3,2,2,3,4,2,4,4,2,3,3,4,4,4,4,4,4,4,4,3,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,3,2,2,4,2,3,4,1,4,3,4,4,4,2,1,2,4,2,4,2,1,2,1,3,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,Male,50-70,High school diploma,"$500,000 to $999,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,-0.050783546,0.439640271,0.326290628,-0.521286469,-0.047069749,-0.010448395,0.27481899,0.14892119,0.106684883,-0.445758891,0.072786974,0.380664992,-0.960035688,0.349506687,-0.548701924,-0.08044328,0.184328557,-0.023509663,-0.293822475
6924372074,V,V,V,C,V,V,V,V,Chippewa,Chippewa,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,4,5,4,1,3,4,2,2,4,3,3,3,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,2,3,5,5,5,3,2,2,4,4,4,4,3,2,4,3,3,3,3,3,2,3,1,3,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,Male,30-50,Some college but no 4-year degree,"$250,000 - $499,999",50%-75%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Part-time off-farm work,-0.844687483,0.44622886,-1.349488036,-0.842054521,0.036981299,0.027378776,-0.231932444,-0.236518516,-1.45015267,-0.050938533,-0.112092469,0.274895873,1.113571579,0.58769053,-0.249703912,0.151288718,-0.990379956,-0.47893963,-0.41037523
6924359661,V,V,V,V,V,V,V,V,Sibley,Sibley,4,3,4,4,4,4,3,3,2,3,3,3,3,3,3,4,4,5,2,3,4,5,5,5,4,2,4,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,3,2,4,3,4,4,5,1,1,2,5,5,3,3,2,2,3,4,4,2,2,1,2,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Female,50-70,"B.A., B.S., or equivalent","$100,000 - $249,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,0.110144074,0.439779703,0.444692393,0.626405239,-0.041936652,-0.009556332,-0.107548893,0.023658174,0.832532253,0.592646625,0.072758853,-0.510542251,-0.350343449,-0.931021477,-0.274930564,-0.068865958,0.47295773,0.80646593,0.415603017
6924334238,V,V,C,C,C,C,C,C,Freeborn,Freeborn,3,3,4,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,3,3,3,4,4,5,4,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,2,3,3,2,3,3,3,3,3,3,3,4,4,3,3,2,3,4,4,3,2,3,1,3,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,Other/Prefer not to say,Over 70,"B.A., B.S., or equivalent","$25,000 - $99,999",50%-75%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean(All No-till),Retired,0.473108371,0.438108705,0.651538467,0.535814969,-0.084834911,-0.018401138,-0.116030326,-0.032137896,0.036428817,0.240750014,0.072745694,-0.159238936,-0.456485312,-0.088285789,-0.042924403,0.08754242,-0.180106373,0.101573954,0.186488349
6924333898,,,,,,,,,Freeborn,Freeborn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,50%-75%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean(All No-till),Retired,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6924327658,,,,,,,,,Waseca,Waseca,1,4,2,2,3,3,2,2,3,2,3,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Continuous Corn (any tillage system),Full-time farm work on land owned by me or rented from others,-0.33094536,0.44094953,-0.23947643,-0.389272349,-0.11831065,-0.014636092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6924319094,C,C,C,C,C,C,C,C,Renville,Renville,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,5,2,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,5,2,5,4,2,1,1,5,3,3,3,3,3,2,3,2,3,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Male,50-70,Some college but no 4-year degree,"$25,000 - $99,999",50%-75%,1 to 100 acres,"No, majority of my land is not currently used for crop production.",Corn/Bean (All Conventional till),Part-time farm work on land owned by me or rented from others,-1.767228186,0.444938759,-1.793543674,-1.696598421,-0.261405303,-0.016892352,-0.190479664,-0.520972369,-2.4609555,0.016750893,0.072741277,0.2841314,1.5877748,0.661574107,0.214508289,0.073825364,-2.356332932,-1.593617782,-1.037733129
6924303569,V,V,C,C,V,C,V,V,Freeborn,Freeborn,3,3,3,4,4,4,4,3,3,4,3,3,3,3,3,4,4,4,2,4,2,4,4,4,3,3,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,4,4,4,4,2,3,3,2,2,2,4,4,3,1,2,2,3,4,3,1,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,Male,50-70,"B.A., B.S., or equivalent","$25,000 - $99,999",1%-25%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Retired,0.391351129,0.440130449,0.627101231,0.23155753,0.103647498,0.01431499,-0.190872903,-0.02638424,-0.007308298,-0.08916855,-0.11208067,-0.504314407,0.553627443,-0.593190944,-0.495497566,0.106829967,-0.580408085,0.214491253,0.083165437
6924255499,V,C,V,C,V,V,V,V,Brown,Brown,4,4,3,3,3,4,4,3,3,3,3,4,3,3,4,4,5,5,4,4,5,4,5,5,4,1,4,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,3,5,4,4,4,4,5,4,2,2,2,5,5,4,4,2,2,4,4,2,2,3,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,Male,50-70,Some college but no 4-year degree,"$250,000 - $499,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Continuous Corn (any tillage system),Full-time farm work on land owned by me or rented from others,0.468879904,0.309702654,0.40792967,0.650933149,-0.109621432,-0.012937249,0.087969667,0.143532373,0.512928971,0.506608586,0.072809205,-0.678127936,0.584116771,-0.65271928,-0.291197162,0.195759456,0.79463029,0.858108242,0.658666728
6924252974,,,,,,,,,Blue Earth,Blue Earth,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,4,3,3,3,1,3,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,3,3,4,3,3,4,2,3,3,3,3,3,3,2,3,3,3,3,3,NA,NA,NA,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other/Prefer not to say,Over 70,High school diploma,"$25,000 - $99,999",25%-50%,100 to 500 acres,"No, majority of my land is not currently used for crop production.",Corn/Bean (All Conventional till),Retired,0.162163936,0.438720739,0.126023704,0.172234918,-0.164158917,-0.020136365,-0.188423907,-0.048260529,-0.341680578,-0.585292495,-0.112298052,NA,NA,NA,NA,NA,NA,NA,NA
6924251283,,,,,,,,,Swift,Swift,3,3,3,3,3,4,4,3,3,4,4,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.","Corn/Corn/Bean(Minimum-till corn, No-till bean)",Full-time farm work on land owned by me or rented from others,0.17135291,0.437545799,0.687196653,0.208628623,-0.113632606,-0.017013649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6924246168,,,,,,,,,Redwood,Redwood,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,75%-100%,"1,000 acres or more","Yes, and I am in charge of a day to day farm operation.",Other (please specify),Full-time farm work on land owned by me or rented from others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6924239246,V,V,V,V,V,V,V,V,Cottonwood,Cottonwood,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,4,2,5,4,4,2,4,4,4,4,1,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3,2,3,2,4,4,5,2,2,2,4,4,3,3,3,2,3,4,2,1,3,1,2,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,Male,Over 70,High school diploma,"$100,000 - $249,999",75%-100%,"500 to 1,000 acres","Yes, and someone else is in charge of a day to day farm operation.",Other (please specify),Retired,1.199704051,0.440774676,0.98223683,1.126777749,0.178200565,-0.005035957,0.276563421,0.175702058,0.239224423,-0.059771213,0.07280714,-0.236444875,-1.00468854,-0.661844117,-0.55120574,0.017629747,0.521447516,0.280471826,0.119312837
6924231184,C,C,V,V,C,V,C,V,Sibley,Sibley,3,2,2,2,2,NA,NA,2,NA,2,NA,NA,3,NA,3,3,4,4,3,3,2,3,3,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,3,3,3,4,2,3,3,4,3,3,3,1,3,3,3,3,3,2,3,2,3,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Male,50-70,High school diploma,"$25,000 - $99,999",25%-50%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time off-farm work,NA,NA,NA,NA,NA,NA,-0.198720233,-0.080001637,-0.731441135,-0.418663738,-0.112287582,NA,NA,NA,NA,NA,NA,NA,NA
