Water body name,Water body description,Water body type,Year added to List,Basin,AUID,Use Class,County,Affected designated use,Pollutant or stressor
Getchell Creek (County Ditch 26),Unnamed cr to Getchell Lk,Stream,,"Upper Mississippi River, Upper Portion",07010202-727,"2Bg, 3C",Stearns,Aquatic Life,Benthic macroinvertebrates bioassessments
Getchell Creek (County Ditch 26),Unnamed cr to Getchell Lk,Stream,2020,"Upper Mississippi River, Upper Portion",07010202-727,"2Bg, 3C",Stearns,Aquatic Life,Dissolved oxygen
Getchell Creek (County Ditch 26),Unnamed cr to Getchell Lk,Stream,2020,"Upper Mississippi River, Upper Portion",07010202-727,"2Bg, 3C",Stearns,Aquatic Life,Fish bioassessments
Getchell Creek (County Ditch 26),Unnamed cr to Getchell Lk,Stream,2012,"Upper Mississippi River, Upper Portion",07010202-727,"2Bg, 3C",Stearns,Aquatic Recreation,Escherichia coli (E.coli)
Getchell Creek (County Ditch 26),Getchell Lk to Sauk R,Stream,2006,"Upper Mississippi River, Upper Portion",07010202-729,"2Bg, 3C",Stearns,Aquatic Life,Benthic macroinvertebrates bioassessments
Getchell Creek (County Ditch 26),Getchell Lk to Sauk R,Stream,2020,"Upper Mississippi River, Upper Portion",07010202-729,"2Bg, 3C",Stearns,Aquatic Life,Dissolved oxygen
Getchell Creek (County Ditch 26),Getchell Lk to Sauk R,Stream,2012,"Upper Mississippi River, Upper Portion",07010202-729,"2Bg, 3C",Stearns,Aquatic Recreation,Escherichia coli (E.coli)
Gilfillan,Lake or Reservoir,Lake,2010,"Upper Mississippi River, Upper Portion",62-0027-00,"2B, 3C",Ramsey,Aquatic Recreation,Nutrients
Gilstad,Lake or Reservoir,Lake,2012,"Upper Mississippi River, Upper Portion",04-0024-00,"2B, 3C",Beltrami,Aquatic Consumption,Mercury in fish tissue
Girl,Lake or Reservoir,Lake,1998,"Upper Mississippi River, Upper Portion",11-0174-00,"2B, 3C",Cass,Aquatic Consumption,Mercury in fish tissue
Glacier,Lake or Reservoir,Lake,2014,"Upper Mississippi River, Upper Portion",01-0042-00,"2B, 3C",Aitkin,Aquatic Consumption,Mercury in fish tissue
Gleason,Lake or Reservoir,Lake,2010,"Upper Mississippi River, Upper Portion",27-0095-00,"2B, 3C",Hennepin,Aquatic Recreation,Nutrients
Golden,Lake or Reservoir,Lake,2010,"Upper Mississippi River, Upper Portion",02-0045-00,"2B, 3C",Anoka,Aquatic Consumption,Mercury in fish tissue
Golden,Lake or Reservoir,Lake,2002,"Upper Mississippi River, Upper Portion",02-0045-00,"2B, 3C",Anoka,Aquatic Recreation,Nutrients
Goodners,Lake or Reservoir,Lake,2012,"Upper Mississippi River, Upper Portion",73-0076-00,"2B, 3C",Stearns,Aquatic Recreation,Nutrients
Goose,Lake or Reservoir,Lake,2018,"Upper Mississippi River, Upper Portion",27-0122-00,"2B, 3C",Hennepin,Aquatic Recreation,Nutrients
Goose,Lake or Reservoir,Lake,2016,"Upper Mississippi River, Upper Portion",47-0127-00,"2B, 3C",Meeker,Aquatic Recreation,Nutrients
Goose,Lake or Reservoir,Lake,2010,"Upper Mississippi River, Upper Portion",62-0034-00,"2B, 3C",Ramsey,Aquatic Recreation,Nutrients
Grace,Lake or Reservoir,Lake,1998,"Upper Mississippi River, Upper Portion",29-0071-00,"2B, 3C",Beltrami,Aquatic Consumption,Mercury in fish tissue
Grand,Lake or Reservoir,Lake,2002,"Upper Mississippi River, Upper Portion",73-0055-00,"2B, 3C",Stearns,Aquatic Consumption,Mercury in fish tissue
Granite,Lake or Reservoir,Lake,2002,"Upper Mississippi River, Upper Portion",86-0217-00,"2B, 3C",Wright,Aquatic Consumption,Mercury in fish tissue
Granite,Lake or Reservoir,Lake,2020,"Upper Mississippi River, Upper Portion",86-0217-00,"2B, 3C",Wright,Aquatic Life,Fish bioassessments
Granite,Lake or Reservoir,Lake,2008,"Upper Mississippi River, Upper Portion",86-0217-00,"2B, 3C",Wright,Aquatic Recreation,Nutrients
Grave,Lake or Reservoir,Lake,2020,"Upper Mississippi River, Upper Portion",18-0110-00,"2B, 3C",Crow Wing,Aquatic Recreation,Nutrients
Great Northern,Lake or Reservoir,Lake,2004,"Upper Mississippi River, Upper Portion",73-0083-00,"2B, 3C",Stearns,Aquatic Recreation,Nutrients
Green,Lake or Reservoir,Lake,1998,"Upper Mississippi River, Upper Portion",30-0136-00,"2B, 3C",Isanti,Aquatic Consumption,Mercury in fish tissue
Green,Lake or Reservoir,Lake,1998,"Upper Mississippi River, Upper Portion",30-0136-00,"2B, 3C",Isanti,Aquatic Consumption,PCBs in fish tissue
Green,Lake or Reservoir,Lake,2016,"Upper Mississippi River, Upper Portion",30-0136-00,"2B, 3C",Isanti,Aquatic Life,Fish bioassessments
Green,Lake or Reservoir,Lake,2008,"Upper Mississippi River, Upper Portion",30-0136-00,"2B, 3C",Isanti,Aquatic Recreation,Nutrients
Green,Lake or Reservoir,Lake,1998,"Upper Mississippi River, Upper Portion",34-0079-00,"2B, 3C",Kandiyohi,Aquatic Consumption,Mercury in fish tissue
Green Mountain,Lake or Reservoir,Lake,2020,"Upper Mississippi River, Upper Portion",86-0063-00,"2B, 3C",Wright,Aquatic Recreation,Nutrients
Green Prairie Fish,Lake or Reservoir,Lake,2020,"Upper Mississippi River, Upper Portion",49-0035-00,"2B, 3C",Morrison,Aquatic Life,Fish bioassessments
Greenleaf,Lake or Reservoir,Lake,2010,"Upper Mississippi River, Upper Portion",47-0062-00,"2B, 3C",Meeker,Aquatic Recreation,Nutrients
Grove,Lake or Reservoir,Lake,1998,"Upper Mississippi River, Upper Portion",61-0023-00,"2B, 3C",Pope,Aquatic Consumption,Mercury in fish tissue
Grove Creek,Unnamed cr to Unnamed cr,Stream,2020,"Upper Mississippi River, Upper Portion",07010204-642,"2Bg, 3C",Meeker,Aquatic Life,Benthic macroinvertebrates bioassessments
Grove Creek,Unnamed cr to Unnamed cr,Stream,2020,"Upper Mississippi River, Upper Portion",07010204-642,"2Bg, 3C",Meeker,Aquatic Life,Fish bioassessments
Grove Creek,"Unnamed cr to T120 R32W S36, north line",Stream,2004,"Upper Mississippi River, Upper Portion",07010204-748,"2Bg, 3C",Meeker,Aquatic Life,Dissolved oxygen
Grove Creek,"Unnamed cr to T120 R32W S36, north line",Stream,2002,"Upper Mississippi River, Upper Portion",07010204-748,"2Bg, 3C",Meeker,Aquatic Life,Fish bioassessments
Grove Creek,"Unnamed cr to T120 R32W S36, north line",Stream,2010,"Upper Mississippi River, Upper Portion",07010204-748,"2Bg, 3C",Meeker,Aquatic Recreation,Escherichia coli (E.coli)
Grove Creek,"T120 R32W S25, south line to N Fk Crow R",Stream,2006,"Upper Mississippi River, Upper Portion",07010204-749,"2Bg, 3C",Meeker,Aquatic Life,Benthic macroinvertebrates bioassessments
Grove Creek,"T120 R32W S25, south line to N Fk Crow R",Stream,2004,"Upper Mississippi River, Upper Portion",07010204-749,"2Bg, 3C",Meeker,Aquatic Life,Dissolved oxygen
Grove Creek,"T120 R32W S25, south line to N Fk Crow R",Stream,2002,"Upper Mississippi River, Upper Portion",07010204-749,"2Bg, 3C",Meeker,Aquatic Life,Fish bioassessments
Grove Creek,"T120 R32W S25, south line to N Fk Crow R",Stream,2010,"Upper Mississippi River, Upper Portion",07010204-749,"2Bg, 3C",Meeker,Aquatic Life,Turbidity
Grove Creek,"T120 R32W S25, south line to N Fk Crow R",Stream,2010,"Upper Mississippi River, Upper Portion",07010204-749,"2Bg, 3C",Meeker,Aquatic Recreation,Escherichia coli (E.coli)
Guernsey,Lake or Reservoir,Lake,2012,"Upper Mississippi River, Upper Portion",77-0182-00,"2B, 3C",Todd,Aquatic Recreation,Nutrients
Guile,Lake or Reservoir,Lake,2002,"Upper Mississippi River, Upper Portion",31-0569-00,"2B, 3C",Itasca,Aquatic Consumption,Mercury in fish tissue
Gull,Lake or Reservoir,Lake,2010,"Upper Mississippi River, Upper Portion",04-0120-00,"2B, 3C",Beltrami,Aquatic Consumption,Mercury in fish tissue
Gull,Lake or Reservoir,Lake,1998,"Upper Mississippi River, Upper Portion",11-0305-00,"2B, 3C",Cass,Aquatic Consumption,Mercury in fish tissue
Gun,Lake or Reservoir,Lake,2010,"Upper Mississippi River, Upper Portion",01-0099-00,"2B, 3C",Aitkin,Aquatic Consumption,Mercury in fish tissue
Gun,Lake or Reservoir,Lake,2010,"Upper Mississippi River, Upper Portion",01-0099-00,"2B, 3C",Aitkin,Aquatic Recreation,Nutrients
Hadley,Lake or Reservoir,Lake,2014,"Upper Mississippi River, Upper Portion",27-0109-00,"2B, 3C",Hennepin,Aquatic Recreation,Nutrients
Hafften,Lake or Reservoir,Lake,2012,"Upper Mississippi River, Upper Portion",27-0199-00,"2B, 3C",Hennepin,Aquatic Consumption,Mercury in fish tissue
Hafften,Lake or Reservoir,Lake,2004,"Upper Mississippi River, Upper Portion",27-0199-00,"2B, 3C",Hennepin,Aquatic Recreation,Nutrients
Half Moon,Lake or Reservoir,Lake,2012,"Upper Mississippi River, Upper Portion",27-0152-00,"2B, 3C",Hennepin,Aquatic Consumption,Mercury in fish tissue
Half Moon,Lake or Reservoir,Lake,2016,"Upper Mississippi River, Upper Portion",27-0152-00,"2B, 3C",Hennepin,Aquatic Recreation,Nutrients
Ham,Lake or Reservoir,Lake,2008,"Upper Mississippi River, Upper Portion",02-0053-00,"2B, 3C",Anoka,Aquatic Consumption,Mercury in fish tissue
Ham,Lake or Reservoir,Lake,2010,"Upper Mississippi River, Upper Portion",29-0017-00,"2B, 3C",Hubbard,Aquatic Consumption,Mercury in fish tissue
Hammal,Lake or Reservoir,Lake,2010,"Upper Mississippi River, Upper Portion",01-0161-00,"2B, 3C",Aitkin,Aquatic Consumption,Mercury in fish tissue
Hanging Kettle,Lake or Reservoir,Lake,2010,"Upper Mississippi River, Upper Portion",01-0170-00,"2B, 3C",Aitkin,Aquatic Consumption,Mercury in fish tissue
Hanks,Lake or Reservoir,Lake,2012,"Upper Mississippi River, Upper Portion",18-0044-00,"2B, 3C",Crow Wing,Aquatic Consumption,Mercury in fish tissue
Hanson,Lake or Reservoir,Lake,2016,"Upper Mississippi River, Upper Portion",04-0066-00,"2B, 3C",Beltrami,Aquatic Recreation,Nutrients
Hardwood Creek,Headwaters to Hwy 61,Stream,2004,"Upper Mississippi River, Upper Portion",07010206-595,"2Bg, 3C",Washington,Aquatic Life,Dissolved oxygen
Hardwood Creek,Hwy 61 to Peltier Lk,Stream,2004,"Upper Mississippi River, Upper Portion",07010206-596,"2Bg, 3C",Washington,Aquatic Life,Dissolved oxygen
Hardwood Creek,Hwy 61 to Peltier Lk,Stream,2002,"Upper Mississippi River, Upper Portion",07010206-596,"2Bg, 3C",Washington,Aquatic Life,Fish bioassessments
Hardy,Lake or Reservoir,Lake,2020,"Upper Mississippi River, Upper Portion",11-0209-00,"2B, 3C",Cass,Aquatic Consumption,Mercury in fish tissue
Harriet,Lake or Reservoir,Lake,1998,"Upper Mississippi River, Upper Portion",27-0016-00,"2B, 3C",Hennepin,Aquatic Consumption,Mercury in fish tissue
Harriet,Lake or Reservoir,Lake,2008,"Upper Mississippi River, Upper Portion",27-0016-00,"2B, 3C",Hennepin,Aquatic Consumption,Perfluorooctane sulfonate (PFOS) in fish tissue
Harris Creek,Unnamed cr to Eagle Cr,Stream,2014,"Upper Mississippi River, Upper Portion",07010108-592,"2Bg, 3C",Todd,Aquatic Life,Benthic macroinvertebrates bioassessments
Hart,Lake or Reservoir,Lake,2016,"Upper Mississippi River, Upper Portion",29-0063-00,"2B, 3C",Hubbard,Aquatic Recreation,Nutrients
Hasty Brook,Unnamed ditch to Prairie Lk,Stream,2018,"Upper Mississippi River, Upper Portion",07010103-603,"1B, 2Ag, 3B",Carlton,Aquatic Recreation,Escherichia coli (E.coli)
Hay Creek,Headwaters to Grave Lk,Stream,2020,"Upper Mississippi River, Upper Portion",07010104-645,"2Bg, 3C",Crow Wing,Aquatic Recreation,Escherichia coli (E.coli)
Hay Creek,Unnamed cr to Little Elk R,Stream,2020,"Upper Mississippi River, Upper Portion",07010104-682,"2Bg, 3C",Morrison,Aquatic Life,Benthic macroinvertebrates bioassessments
Hay Creek,Unnamed cr to Mississippi R,Stream,2020,"Upper Mississippi River, Upper Portion",07010201-630,"2Bg, 3C",Morrison,Aquatic Recreation,Escherichia coli (E.coli)
Hazel Creek,Unnamed ditch to Mississippi R,Stream,2020,"Upper Mississippi River, Upper Portion",07010201-569,"2Bg, 3C",Morrison,Aquatic Life,Fish bioassessments
Hennepin,Lake or Reservoir,Lake,2016,"Upper Mississippi River, Upper Portion",29-0246-00,"2B, 3C",Hubbard,Aquatic Consumption,Mercury in fish tissue
Henry,Lake or Reservoir,Lake,2010,"Upper Mississippi River, Upper Portion",21-0051-00,"2B, 3C",Douglas,Aquatic Life,Chloride
Henry,Lake or Reservoir,Lake,2014,"Upper Mississippi River, Upper Portion",21-0051-00,"2B, 3C",Douglas,Aquatic Recreation,Nutrients
Henry,Lake or Reservoir,Lake,2008,"Upper Mississippi River, Upper Portion",27-0175-00,"2B, 3C",Hennepin,Aquatic Recreation,Nutrients
Henry,Lake or Reservoir,Lake,2012,"Upper Mississippi River, Upper Portion",73-0237-00,"2B, 3C",Stearns,Aquatic Recreation,Nutrients
Henshaw,Lake or Reservoir,Lake,2008,"Upper Mississippi River, Upper Portion",86-0213-00,"2B, 3C",Wright,Aquatic Recreation,Nutrients
Hiawatha,Lake or Reservoir,Lake,2002,"Upper Mississippi River, Upper Portion",27-0018-00,"2B, 3C",Hennepin,Aquatic Recreation,Nutrients
Hickory,Lake or Reservoir,Lake,2012,"Upper Mississippi River, Upper Portion",01-0179-00,"2B, 3C",Aitkin,Aquatic Consumption,Mercury in fish tissue
Hill (North Basin),Lake or Reservoir,Lake,1998,"Upper Mississippi River, Upper Portion",01-0142-01,"2B, 3C",Aitkin,Aquatic Consumption,Mercury in fish tissue
Hill (South Basin),Lake or Reservoir,Lake,1998,"Upper Mississippi River, Upper Portion",01-0142-02,"2B, 3C",Aitkin,Aquatic Consumption,Mercury in fish tissue
Hillman Creek,370th Ave to Skunk R,Stream,2020,"Upper Mississippi River, Upper Portion",07010201-639,"2Bg, 3C",Morrison,Aquatic Recreation,Escherichia coli (E.coli)
Hoboken Creek,Co Rd 18 to Sauk Lk,Stream,2020,"Upper Mississippi River, Upper Portion",07010202-721,"2Bg, 3C",Stearns,Aquatic Life,Fish bioassessments
Hoff,Lake or Reservoir,Lake,2016,"Upper Mississippi River, Upper Portion",47-0106-00,"2B, 3C",Meeker,Aquatic Recreation,Nutrients
Holy Name,Lake or Reservoir,Lake,2010,"Upper Mississippi River, Upper Portion",27-0158-00,"2B, 3C",Hennepin,Aquatic Recreation,Nutrients
Home Brook,Headwaters (Omen Lk 11-0336-00) to Lk Margaret,Stream,2014,"Upper Mississippi River, Upper Portion",07010106-524,"2Bg, 3C",Cass,Aquatic Recreation,Escherichia coli (E.coli)
Hook,Lake or Reservoir,Lake,2002,"Upper Mississippi River, Upper Portion",43-0073-00,"2B, 3C",McLeod,Aquatic Consumption,Mercury in fish tissue
Hook,Lake or Reservoir,Lake,2008,"Upper Mississippi River, Upper Portion",43-0073-00,"2B, 3C",McLeod,Aquatic Recreation,Nutrients
Hope,Lake or Reservoir,Lake,2008,"Upper Mississippi River, Upper Portion",47-0183-00,"2B, 3C",Meeker,Aquatic Recreation,Nutrients
Horseshoe,Lake or Reservoir,Lake,2010,"Upper Mississippi River, Upper Portion",01-0034-00,"2B, 3C",Aitkin,Aquatic Recreation,Nutrients
Horseshoe,Lake or Reservoir,Lake,1998,"Upper Mississippi River, Upper Portion",73-0157-00,"2B, 3C",Stearns,Aquatic Consumption,Mercury in fish tissue
Horseshoe,Lake or Reservoir,Lake,2004,"Upper Mississippi River, Upper Portion",73-0157-00,"2B, 3C",Stearns,Aquatic Recreation,Nutrients
Horseshoe (East Bay),Lake or Reservoir,Lake,2012,"Upper Mississippi River, Upper Portion",18-0251-01,"2B, 3C",Crow Wing,Aquatic Consumption,Mercury in fish tissue
Horseshoe (West Bay),Lake or Reservoir,Lake,2012,"Upper Mississippi River, Upper Portion",18-0251-02,"2B, 3C",Crow Wing,Aquatic Consumption,Mercury in fish tissue
Howard,Lake or Reservoir,Lake,1998,"Upper Mississippi River, Upper Portion",86-0199-00,"2B, 3C",Wright,Aquatic Consumption,Mercury in fish tissue
Howard,Lake or Reservoir,Lake,2020,"Upper Mississippi River, Upper Portion",86-0199-00,"2B, 3C",Wright,Aquatic Life,Fish bioassessments
Howard,Lake or Reservoir,Lake,2008,"Upper Mississippi River, Upper Portion",86-0199-00,"2B, 3C",Wright,Aquatic Recreation,Nutrients
Hubert,Lake or Reservoir,Lake,2016,"Upper Mississippi River, Upper Portion",18-0375-00,"2B, 3C",Crow Wing,Aquatic Consumption,Mercury in fish tissue
Hunters,Lake or Reservoir,Lake,2012,"Upper Mississippi River, Upper Portion",86-0026-00,"2B, 3C",Wright,Aquatic Recreation,Nutrients
Ida,Lake or Reservoir,Lake,1998,"Upper Mississippi River, Upper Portion",21-0123-00,"2B, 3C",Douglas,Aquatic Consumption,Mercury in fish tissue
Ida,Lake or Reservoir,Lake,2014,"Upper Mississippi River, Upper Portion",86-0146-00,"2B, 3C",Wright,Aquatic Consumption,Mercury in fish tissue
Independence,Lake or Reservoir,Lake,2004,"Upper Mississippi River, Upper Portion",27-0176-00,"2B, 3C",Hennepin,Aquatic Consumption,Mercury in fish tissue
Independence,Lake or Reservoir,Lake,2002,"Upper Mississippi River, Upper Portion",27-0176-00,"2B, 3C",Hennepin,Aquatic Recreation,Nutrients
Indian,Lake or Reservoir,Lake,2008,"Upper Mississippi River, Upper Portion",86-0223-00,"2B, 3C",Wright,Aquatic Recreation,Nutrients
INGUADONA (N. BAY),Lake or Reservoir,Lake,1998,"Upper Mississippi River, Upper Portion",11-0120-01,"2B, 3C",Cass,Aquatic Consumption,Mercury in fish tissue
INGUADONA (S. BAY),Lake or Reservoir,Lake,1998,"Upper Mississippi River, Upper Portion",11-0120-02,"2B, 3C",Cass,Aquatic Consumption,Mercury in fish tissue
Irene,Lake or Reservoir,Lake,2008,"Upper Mississippi River, Upper Portion",21-0076-00,"2B, 3C",Douglas,Aquatic Consumption,Mercury in fish tissue
"Irene, Lake",Lake or Reservoir,Lake,2016,"Upper Mississippi River, Upper Portion",27-0189-00,"2B, 3C",Hennepin,Aquatic Recreation,Nutrients
Irving,Lake or Reservoir,Lake,2014,"Upper Mississippi River, Upper Portion",04-0140-00,"2B, 3C",Beltrami,Aquatic Consumption,Mercury in fish tissue
Irving,Lake or Reservoir,Lake,2010,"Upper Mississippi River, Upper Portion",04-0140-00,"2B, 3C",Beltrami,Aquatic Recreation,Nutrients
Isanti Brook,Florence Lk outlet to Rum R,Stream,2016,"Upper Mississippi River, Upper Portion",07010207-592,"2Bg, 3C",Isanti,Aquatic Life,Benthic macroinvertebrates bioassessments
Isanti Brook,Florence Lk outlet to Rum R,Stream,2016,"Upper Mississippi River, Upper Portion",07010207-592,"2Bg, 3C",Isanti,Aquatic Life,Fish bioassessments
Island,Lake or Reservoir,Lake,1998,"Upper Mississippi River, Upper Portion",29-0254-00,"2B, 3C",Hubbard,Aquatic Consumption,Mercury in fish tissue
Island,Lake or Reservoir,Lake,2016,"Upper Mississippi River, Upper Portion",31-0754-00,"2B, 3C",Itasca,Aquatic Consumption,Mercury in fish tissue
ISLAND (BASIN N. OF I-694),Lake or Reservoir,Lake,2012,"Upper Mississippi River, Upper Portion",62-0075-02,"2B, 3C",Ramsey,Aquatic Consumption,Mercury in fish tissue
ISLAND (BASIN N. OF I-694),Lake or Reservoir,Lake,2002,"Upper Mississippi River, Upper Portion",62-0075-02,"2B, 3C",Ramsey,Aquatic Recreation,Nutrients
Island (Basin S.of I-694),Lake or Reservoir,Lake,2012,"Upper Mississippi River, Upper Portion",62-0075-01,"2B, 3C",Ramsey,Aquatic Consumption,Mercury in fish tissue
Island (Basin S.of I-694),Lake or Reservoir,Lake,2002,"Upper Mississippi River, Upper Portion",62-0075-01,"2B, 3C",Ramsey,Aquatic Recreation,Nutrients
Itasca,Lake or Reservoir,Lake,1998,"Upper Mississippi River, Upper Portion",15-0016-00,"2B, 3C",Clearwater,Aquatic Consumption,Mercury in fish tissue
Jail,Lake or Reservoir,Lake,2012,"Upper Mississippi River, Upper Portion",18-0415-00,"2B, 3C",Crow Wing,Aquatic Recreation,Nutrients
Jennie,Lake or Reservoir,Lake,2020,"Upper Mississippi River, Upper Portion",47-0015-00,"2B, 3C",Meeker,Aquatic Life,Fish bioassessments
Jennie,Lake or Reservoir,Lake,2010,"Upper Mississippi River, Upper Portion",47-0015-00,"2B, 3C",Meeker,Aquatic Recreation,Nutrients
Jesse,Lake or Reservoir,Lake,2020,"Upper Mississippi River, Upper Portion",34-0060-00,"2B, 3C",Kandiyohi,Aquatic Recreation,Nutrients
Jessie,Lake or Reservoir,Lake,2014,"Upper Mississippi River, Upper Portion",21-0055-00,"2B, 3C",Douglas,Aquatic Recreation,Nutrients
"Jewitts Creek (County Ditch 19, 18, and 17)",Headwaters (Lk Ripley 47-0134-00) to N Fk Crow R,Stream,2006,"Upper Mississippi River, Upper Portion",07010204-585,"2Bg, 3C",Meeker,Aquatic Life,Benthic macroinvertebrates bioassessments
"Jewitts Creek (County Ditch 19, 18, and 17)",Headwaters (Lk Ripley 47-0134-00) to N Fk Crow R,Stream,2010,"Upper Mississippi River, Upper Portion",07010204-585,"2Bg, 3C",Meeker,Aquatic Life,Chloride
"Jewitts Creek (County Ditch 19, 18, and 17)",Headwaters (Lk Ripley 47-0134-00) to N Fk Crow R,Stream,1994,"Upper Mississippi River, Upper Portion",07010204-585,"2Bg, 3C",Meeker,Aquatic Life,Dissolved oxygen
"Jewitts Creek (County Ditch 19, 18, and 17)",Headwaters (Lk Ripley 47-0134-00) to N Fk Crow R,Stream,2002,"Upper Mississippi River, Upper Portion",07010204-585,"2Bg, 3C",Meeker,Aquatic Life,Fish bioassessments
"Jewitts Creek (County Ditch 19, 18, and 17)",Headwaters (Lk Ripley 47-0134-00) to N Fk Crow R,Stream,2010,"Upper Mississippi River, Upper Portion",07010204-585,"2Bg, 3C",Meeker,Aquatic Recreation,Escherichia coli (E.coli)
