respondentid,"choice1 ","choice2 ","choice3 ","choice4 ","choice5 ","choice6 ","choice7 ",choice8,countyresident,countyland,scenicconcern,scenicmoderate,scenicmajor,nutrientconcern,nutrientmoderate,nutrientmajor,habitatconcern,habitatmoderate,habitatmajor,sedimentconcern,sedimentmoderate,sedimentmajor,recreationconcern,recreationmoderate,recreationmajor,valknowconservation,valundueblame,valwaterimportant,vallandregulate,valwaterproblem,valpaymentimportant,valtogether,valstaff,valsteward,valinfluence,pollutionobs,familiar25,otherswetland,otherscovercrop,othersnm,pastcrp,pastfcp,pastmci,pastoneseason,pastlongterm,pastgcdt,pastgcsv,nowcrp,noweqip,nowfcsv,nowcsp,practicegd,practicemintill,practicerb,practicerp,obssediment,obsnutrients,obsodor,obstrash,obslackfish,obsunsafeswim,obscolor,obsunsafedrink,opwetlandfamiliar,opwetlandcostr,opwetlandcontrol,opwetlandequipment,opwetlandcostm,opwetlandhabitat,opwetlandsoil,opcovercropfamiliar,opcovercroprp,opcovercroptimep,opcovercroptimeh,opcovercroprs,opcovercropis,opcovercropln,opnmfamiliar,opnmrs,opnmrl,opnmis,opnmrf,opnmcost,opwetlandopen,opwetlandrestored,opcovercropopen,opcovercropplant,opnmopen,acfish,acswim,acexplore,ackayak,achunt,achike,acbike,acpicnic,achorseride,acgooffroading,sptlandowners,sptfarmmanager,sptrenters,sptgovstaff,sptmrbboard,infonrcs,infofsa,infoces,infomedial,infospecialists,infosfdealer,infomdealer,infoneighborfriends,infoscdc,infovai,infoprivateconsultants,infonpo,infomedian,preferfielddemo,preferinternet,prefercountymeeting,prefertelevision,prefermagazines,preferradio,preferprinted,prefervisual,preferonfarmconsul,prefertradeshows,gender,age,education,income,incomefromfarming,landarea,majorityland,primaryrotation,work2017
6925351988,C,C,C,C,C,V,V,C,Redwood,Redwood,3,3,2,2,2,2,3,2,2,3,2,1,2,2,5,4,5,4,2,4,2,4,4,4,3,2,2,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,3,3,3,4,3,4,2,3,3,3,3,3,3,2,3,4,4,3,4,3,1,3,1,2,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,Male,50-70,Some college but no 4-year degree,"$500,000 to $999,999",75%-100%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.",Other (please specify),Full-time farm work on land owned by me or rented from others
6925276018,V,V,C,V,V,V,V,C,Stevens,Stevens,3,3,3,4,4,4,3,3,3,4,4,3,3,3,3,3,4,5,1,4,5,5,5,4,3,1,4,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,4,2,4,2,2,3,4,4,2,3,2,4,4,3,3,3,3,3,4,3,1,2,1,2,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,Male,50-70,Some college but no 4-year degree,"$500,000 to $999,999",75%-100%,"1,000 acres or more","Yes, and I am in charge of a day to day farm operation.",Other (please specify),Full-time farm work on land owned by me or rented from others
6925148928,,,,,,,,,Hennepin,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,I do not own any land,,,
6925117930,C,V,C,C,C,C,V,C,Renville,,2,1,1,1,,1,,2,1,,,,2,2,,4,5,3,1,1,4,3,1,4,4,2,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,5,5,5,5,5,1,1,2,2,3,3,4,3,3,4,3,3,4,3,3,2,2,1,3,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,50%-75%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6925112112,C,C,C,C,C,C,C,C,Chippewa,Chippewa,1,2,1,2,2,2,1,1,1,2,2,2,1,1,1,5,5,5,1,3,1,4,3,5,1,2,3,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,5,5,5,5,5,1,1,5,1,5,5,3,1,1,5,5,5,3,3,5,2,3,2,1,2,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Male,30-50,"B.A., B.S., or equivalent","$1,000,000 and over",75%-100%,"1,000 acres or more","Yes, and I am in charge of a day to day farm operation.",Other (please specify),Full-time farm work on land owned by me or rented from others
6925090735,V,C,V,C,V,V,C,C,Cottonwood,Cottonwood,4,5,4,4,4,3,4,5,3,4,5,3,3,3,4,5,1,5,4,4,4,4,4,4,2,2,3,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,3,3,2,2,3,5,5,5,1,2,1,5,5,4,4,1,2,3,4,2,1,3,1,2,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,Male,50-70,"B.A., B.S., or equivalent","$250,000 - $499,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean(All No-till),Full-time farm work on land owned by me or rented from others
6925029626,V,V,V,C,V,C,V,V,Le Sueur,Le Sueur,3,4,4,3,3,3,3,2,2,3,2,2,2,3,2,4,4,4,4,4,3,4,4,4,3,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,3,2,3,2,4,4,3,2,4,2,4,4,4,2,3,3,4,4,3,1,1,1,3,2,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Male,Over 70,"B.A., B.S., or equivalent","$1 -$24,999",0,1 to 100 acres,"No, majority of my land is not currently used for crop production.",Conservation Reserve Program (CRP),Retired
6924889661,V,V,C,V,V,V,V,C,Chippewa,Chippewa,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,2,4,4,4,4,1,3,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,3,2,2,2,2,4,4,3,3,3,3,4,4,3,3,2,2,4,2,3,1,2,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Male,50-70,Some college but no 4-year degree,"$250,000 - $499,999",75%-100%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6924789209,C,V,V,C,C,V,V,V,Renville,Renville,2,2,2,2,2,1,1,2,1,2,1,1,2,2,1,4,4,4,2,2,4,3,4,4,3,2,2,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,3,3,3,3,2,4,3,2,3,3,4,3,3,2,3,3,3,4,3,2,3,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,Male,50-70,"B.A., B.S., or equivalent","$100,000 - $249,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6924648234,,,,,,,,,Swift,Swift,3,3,3,3,3,3,2,2,2,3,2,2,3,3,3,,,,,,,,,,,3,2,,,,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6924604682,C,V,V,C,V,V,V,C,Martin,Martin,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,4,5,4,,5,5,3,1,1,1,5,5,5,4,1,1,5,5,1,1,3,1,3,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Male,Over 70,Graduate degree,"$1 -$24,999",25%-50%,1 to 100 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Corn/Bean (All conventional till),Retired
6924597547,V,V,C,C,C,C,V,C,Redwood,Redwood,1,2,2,1,1,1,2,2,2,2,2,2,1,1,1,4,5,4,2,1,3,4,4,4,2,2,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,3,4,4,4,4,2,4,2,3,5,4,4,4,3,3,4,4,3,2,4,2,3,1,3,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Male,50-70,Some college but no 4-year degree,"$500,000 to $999,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6924548198,C,V,V,V,V,V,C,V,Le Sueur,Le Sueur,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,3,1,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,5,5,1,1,1,5,5,5,5,1,1,5,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,Female,30-50,"B.A., B.S., or equivalent","$1 -$24,999",50%-75%,1 to 100 acres,"No, majority of my land is not currently used for crop production.",Other (please specify),Part-time farm work on land owned by me or rented from others
6924513479,C,C,V,C,C,C,C,C,Jackson,Jackson,2,2,2,3,4,4,3,2,2,3,4,2,4,4,2,3,3,4,4,4,4,4,4,4,4,3,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,3,2,2,4,2,3,4,1,4,3,4,4,4,2,1,2,4,2,4,2,1,2,1,3,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,Male,50-70,High school diploma,"$500,000 to $999,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6924372074,V,V,V,C,V,V,V,V,Chippewa,Chippewa,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,4,5,4,1,3,4,2,2,4,3,3,3,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,2,3,5,5,5,3,2,2,4,4,4,4,3,2,4,3,3,3,3,3,2,3,1,3,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,Male,30-50,Some college but no 4-year degree,"$250,000 - $499,999",50%-75%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Part-time off-farm work
6924359661,V,V,V,V,V,V,V,V,Sibley,Sibley,4,3,4,4,4,4,3,3,2,3,3,3,3,3,3,4,4,5,2,3,4,5,5,5,4,2,4,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,3,2,4,3,4,4,5,1,1,2,5,5,3,3,2,2,3,4,4,2,2,1,2,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Female,50-70,"B.A., B.S., or equivalent","$100,000 - $249,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6924334238,V,V,C,C,C,C,C,C,Freeborn,Freeborn,3,3,4,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,3,3,3,4,4,5,4,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,2,3,3,2,3,3,3,3,3,3,3,4,4,3,3,2,3,4,4,3,2,3,1,3,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,Other/Prefer not to say,Over 70,"B.A., B.S., or equivalent","$25,000 - $99,999",50%-75%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean(All No-till),Retired
6924333898,,,,,,,,,Freeborn,Freeborn,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,50%-75%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean(All No-till),Retired
6924327658,,,,,,,,,Waseca,Waseca,1,4,2,2,3,3,2,2,3,2,3,3,2,3,3,,,,,,,,,,,2,2,,,,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Continuous Corn (any tillage system),Full-time farm work on land owned by me or rented from others
6924319094,C,C,C,C,C,C,C,C,Renville,Renville,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,5,5,2,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,5,2,5,4,2,1,1,5,3,3,3,3,3,2,3,2,3,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Male,50-70,Some college but no 4-year degree,"$25,000 - $99,999",50%-75%,1 to 100 acres,"No, majority of my land is not currently used for crop production.",Corn/Bean (All Conventional till),Part-time farm work on land owned by me or rented from others
6924303569,V,V,C,C,V,C,V,V,Freeborn,Freeborn,3,3,3,4,4,4,4,3,3,4,3,3,3,3,3,4,4,4,2,4,2,4,4,4,3,3,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,4,4,4,4,2,3,3,2,2,2,4,4,3,1,2,2,3,4,3,1,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,Male,50-70,"B.A., B.S., or equivalent","$25,000 - $99,999",1%-25%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Retired
6924255499,V,C,V,C,V,V,V,V,Brown,Brown,4,4,3,3,3,4,4,3,3,3,3,4,3,3,4,4,5,5,4,4,5,4,5,5,4,1,4,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,3,5,4,4,4,4,5,4,2,2,2,5,5,4,4,2,2,4,4,2,2,3,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,Male,50-70,Some college but no 4-year degree,"$250,000 - $499,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Continuous Corn (any tillage system),Full-time farm work on land owned by me or rented from others
6924252974,,,,,,,,,Blue Earth,Blue Earth,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,4,3,3,3,1,3,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,3,3,4,3,3,4,2,3,3,3,3,3,3,2,3,3,3,3,3,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other/Prefer not to say,Over 70,High school diploma,"$25,000 - $99,999",25%-50%,100 to 500 acres,"No, majority of my land is not currently used for crop production.",Corn/Bean (All Conventional till),Retired
6924251283,,,,,,,,,Swift,Swift,3,3,3,3,3,4,4,3,3,4,4,4,3,2,2,,,,,,,,,,,1,3,,,,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.","Corn/Corn/Bean(Minimum-till corn, No-till bean)",Full-time farm work on land owned by me or rented from others
6924246168,,,,,,,,,Redwood,Redwood,2,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,75%-100%,"1,000 acres or more","Yes, and I am in charge of a day to day farm operation.",Other (please specify),Full-time farm work on land owned by me or rented from others
6924239246,V,V,V,V,V,V,V,V,Cottonwood,Cottonwood,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,4,2,5,4,4,2,4,4,4,4,1,3,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3,2,3,2,4,4,5,2,2,2,4,4,3,3,3,2,3,4,2,1,3,1,2,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,Male,Over 70,High school diploma,"$100,000 - $249,999",75%-100%,"500 to 1,000 acres","Yes, and someone else is in charge of a day to day farm operation.",Other (please specify),Retired
6924231184,C,C,V,V,C,V,C,V,Sibley,Sibley,3,2,2,2,2,,,2,,2,,,3,,3,3,4,4,3,3,2,3,3,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,,3,3,3,4,2,3,3,4,3,3,3,1,3,3,3,3,3,2,3,2,3,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Male,50-70,High school diploma,"$25,000 - $99,999",25%-50%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time off-farm work
6924226818,C,C,C,C,C,C,C,C,Jackson,Jackson,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,3,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,3,4,4,3,4,4,3,3,4,3,4,4,4,3,3,3,4,4,3,2,3,2,3,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Male,Over 70,"B.A., B.S., or equivalent","$25,000 - $99,999",25%-50%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Retired
6924224030,C,C,C,V,V,C,V,V,Sibley,Sibley,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,4,4,4,4,4,3,4,3,4,2,1,2,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,5,,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,2,3,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,Male,50-70,"B.A., B.S., or equivalent","$100,000 - $249,999",1%-25%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Part-time farm work on land owned by me or rented from others
6924223908,V,C,V,C,V,V,C,V,Pipestone,Pipestone,3,4,3,4,3,3,4,3,3,4,3,2,3,4,4,4,5,4,2,3,2,4,4,5,3,3,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,3,4,4,4,2,3,5,2,2,2,4,4,3,2,2,2,4,4,3,2,3,1,2,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,Male,Over 70,High school diploma,"$25,000 - $99,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean(All No-till),Full-time farm work on land owned by me or rented from others
6924215880,,,,,,,,,,,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,,,,,,,,,,,3,1,,,,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,75%-100%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Retired
6924211132,C,C,C,C,C,V,V,C,Watonwan,Watonwan,1,2,2,3,3,3,1,1,1,1,1,1,1,1,1,4,5,4,1,1,1,1,1,5,1,1,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,4,5,5,5,5,1,1,4,5,5,5,2,3,1,5,3,3,1,1,4,2,3,1,1,2,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,Female,30-50,"B.A., B.S., or equivalent","$25,000 - $99,999",25%-50%,"1,000 acres or more","Yes, and I am in charge of a day to day farm operation.",Corn/Corn/Bean (All conventional till),Part-time farm work on land owned by me or rented from others
6924209904,C,V,C,V,C,V,V,V,Kandiyohi,Kandiyohi,3,3,3,3,3,3,3,2,,4,3,3,1,2,2,5,5,4,3,4,4,4,4,5,2,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,5,4,4,4,3,2,4,5,3,3,3,2,4,3,4,2,2,4,4,2,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,Male,50-70,High school diploma,"$500,000 to $999,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.","Corn/Corn/Bean(Minimum-till corn, No-till bean)",Full-time farm work on land owned by me or rented from others
6924194655,C,C,C,C,C,V,V,C,Douglas,Stevens,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,1,1,4,4,4,5,1,2,2,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,2,5,5,5,5,2,2,5,3,4,2,4,3,2,3,3,3,2,3,2,2,3,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6924101928,C,C,V,V,C,V,V,V,Pope,Pope,2,2,2,3,3,2,2,2,2,2,2,1,2,2,2,4,4,5,2,4,4,4,4,5,3,3,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,5,5,5,4,4,5,3,4,4,4,3,3,2,3,4,3,3,4,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,Male,30-50,Graduate degree,"$100,000 - $249,999",1%-25%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.","Corn/Corn/Bean(Minimum-till corn, No-till bean)",Full-time off-farm work
6924100619,,,,,,,,,Brown,Brown,2,2,,3,3,2,,4,,3,2,3,2,2,2,,,,,,,,,,,1,1,,,,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,75%-100%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.",Corn/Bean(All No-till),Full-time farm work on land owned by me or rented from others
6924088968,V,C,V,C,C,V,V,V,Cottonwood,Cottonwood,1,2,2,2,1,2,3,2,2,2,1,1,3,3,2,5,5,4,1,2,4,5,5,5,3,2,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,3,3,3,1,3,1,3,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,50%-75%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6924079621,V,V,C,C,V,C,V,C,Blue Earth,Blue Earth,3,4,4,5,5,5,4,4,4,5,5,4,3,3,3,4,4,,4,4,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,5,3,3,4,5,3,2,4,3,5,5,5,3,2,4,4,4,4,2,3,2,3,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Male,Over 70,High school diploma,"$1 -$24,999",25%-50%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Retired
